"GOIÂNIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ITAMARAJU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PAULO AFONSO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"IBOTIRAMA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ILHÉUS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"EUCLIDES DA CUNHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PORTO SEGURO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JUAZEIRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PAU BRASIL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RIBEIRA DO POMBAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MONSENHOR TABOSA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CRATEÚS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAUCAIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ITAREMA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARACANAÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARATUBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PORANGA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AQUIRAZ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SÃO BENEDITO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TANGARÁ DA SERRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BRASNORTE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CUIABÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RONDONÓPOLIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CHIQUITANO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ORIXIMINA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PARAGOMINAS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARABÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TUCURUÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TOMÉ-AÇU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAPITÃO POÇO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA LUZIA DO PARÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTARÉM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PASSO FUNDO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"GUARAPUAVA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BAURÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JOSÉ BOITEUX","2015-11-06 00:00:00","2015-11-06 00:00:00"
"GUAÍRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CHAPECÓ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"LONDRINA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA HELENA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PEIXOTO DE AZEVEDO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JUARA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SEDE DO DSEI KAIAPÓ DO MT","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TUCUMÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"OURILÂNDIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"REDENÇÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SÃO FÉLIX DO XINGU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JACAMIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MATURUCA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAMARA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CARAPARU I","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PEDRA PRETA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BARRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"VISTA ALEGRE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SERRA DO SOL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"WILIMON","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MORRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CARACANÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAÇÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SOROCAIMA II","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PEDREIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JATAPUZINHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MATIRI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CANTAGALO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MILHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MALACACHETA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CONSTANTINO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BOQUEIRÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RAPOSA I","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA MARIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SERRA DO TRUARÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA CRUZ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PIUM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PEDRA BRANCA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MANOA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SÃO FRANCISCO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PONTA DA SERRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAMPO FORMOSO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA INÊS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BISMARCK","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ROÇA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MIRACATU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"OSÓRIO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PARANAGUÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"REGISTRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MONGAGUÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"VIAMÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RIO SILVEIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
