dsei_id,name,city_name,sesai_id,created_at,updated_at
26,"GUAJARÁ MIRIM","GUAJARA-MIRIM",1526,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"ALTA FLORESTA","ALTA FLORESTA D'OESTE",1734,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"HUMAITÁ","HUMAITA",1720,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"JI-PARANÁ","JI-PARANA",1733,"2015-11-06 00:00:00","2015-11-06 00:00:00"
27,"RIO TINTO","RIO TINTO",1753,"2015-11-06 00:00:00","2015-11-06 00:00:00"
27,"MARCAÇÃO","MARCACAO",1752,"2015-11-06 00:00:00","2015-11-06 00:00:00"
27,"BAÍA DA TRAIÇÃO","BAIA DA TRAICAO",1751,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"NOVO PROGRESSO","NOVO PROGRESSO",1628,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"TELES PIRES","JACAREACANGA",1834,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"KATÕ","JACAREACANGA",1829,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"MISSÃO CURURU","JACAREACANGA",1844,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"SANTA MARIA","JACAREACANGA",1832,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"SAI CINZA","JACAREACANGA",1827,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"CAROÇAL DO RIO DAS TROPAS","JACAREACANGA",1846,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"RESTINGA","JACAREACANGA",1845,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"WARO APAMPU(POSTO MDK)","JACAREACANGA",1843,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"JACAREACANGA","JACAREACANGA",1548,"2015-11-06 00:00:00","2015-11-06 00:00:00"
28,"ITAITUBA","ITAITUBA",1838,"2015-11-06 00:00:00","2015-11-06 00:00:00"
29,"SANTA FE DO ARAGUAIA","SANTA FE DO ARAGUAIA",1541,"2015-11-06 00:00:00","2015-11-06 00:00:00"
29,"TOCANTÍNIA","TOCANTINIA",1862,"2015-11-06 00:00:00","2015-11-06 00:00:00"
29,"TOCANTINÓPOLIS","TOCANTINOPOLIS",1865,"2015-11-06 00:00:00","2015-11-06 00:00:00"
29,"ITACAJÁ","ITACAJA",1866,"2015-11-06 00:00:00","2015-11-06 00:00:00"
29,"FORMOSO DO ARAGUAIA","FORMOSO DO ARAGUAIA",1864,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"MÉDIO CURUÇA","ATALAIA DO NORTE",1561,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"SEDE DO DSEI VALE DO JAVARI","ATALAIA DO NORTE",1795,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"ALTO ITUÍ","ATALAIA DO NORTE",1793,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"MÉDIO ITUÍ","ATALAIA DO NORTE",1792,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"ITACOAÍ","ATALAIA DO NORTE",1791,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"ALTO CURUÇÁ","ATALAIA DO NORTE",1794,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"JAQUIRANA","ATALAIA DO NORTE",1790,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"MÉDIO JAVARI","ATALAIA DO NORTE",1789,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"CACOAL","CACOAL",1809,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"ARIPUANÃ","ARIPUANA",1808,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"VILHENA","VILHENA",1806,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"JUÍNA","JUINA",1807,"2015-11-06 00:00:00","2015-11-06 00:00:00"
32,"SÃO MARCOS","BARRA DO GARCAS",1802,"2015-11-06 00:00:00","2015-11-06 00:00:00"
32,"ÁGUA BOA","AGUA BOA",1805,"2015-11-06 00:00:00","2015-11-06 00:00:00"
32,"PARANATINGA","PARANATINGA",1804,"2015-11-06 00:00:00","2015-11-06 00:00:00"
32,"SANGRADOURO","GENERAL CARNEIRO",1607,"2015-11-06 00:00:00","2015-11-06 00:00:00"
32,"MARÃIWATSEDE","BOM JESUS DO ARAGUAIA",1606,"2015-11-06 00:00:00","2015-11-06 00:00:00"
32,"CAMPINÁPOLIS","CAMPINAPOLIS",1803,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"WAWI","QUERENCIA",1604,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"DIAUARUM","SAO FELIX DO ARAGUAIA",1801,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"LEONARDO","GAUCHA DO NORTE",1799,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"PAVURÚ","FELIZ NATAL",1800,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"MARARI","BARCELOS",1706,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"NOVO-DEMINI","BARCELOS",1707,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"DEMINI","BARCELOS",1585,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"BALAWAU","BARCELOS",1584,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"CACHOEIRA DO ARAÇÁ","BARCELOS",1580,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"AJURICABA","BARCELOS",1543,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"ARACÁ","BARCELOS",1708,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"TOOTOTOBI","BARCELOS",1646,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"APIAÚ","MUCAJAI",1557,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"MALOCA PAAPIU","MUCAJAI",1555,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"ALTO CATRIMANI","MUCAJAI",1764,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"HAXIU","ALTO ALEGRE",1581,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"HAKOMA","ALTO ALEGRE",1788,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"XITEI","ALTO ALEGRE",1771,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"PALIMIÚ","ALTO ALEGRE",1770,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"WAPUTHA","ALTO ALEGRE",1869,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"PARAFURI","ALTO ALEGRE",1772,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"URARICOERA","ALTO ALEGRE",1644,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"BAIXO MUCAJAI","ALTO ALEGRE",1643,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"ALTO MUCAJAI","ALTO ALEGRE",1635,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"SURUCUCU","ALTO ALEGRE",1600,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"ARATHA-U","ALTO ALEGRE",1551,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"MISSÃO CATRIMANI","CARACARAI",1766,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"BAIXO CATRIMANI","CARACARAI",1765,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"AJARANI","CARACARAI",1763,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"MARAUIÁ","SANTA ISABEL DO RIO NEGRO",1579,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"ALTO PADAUIRI","SANTA ISABEL DO RIO NEGRO",1577,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"MÉDIO PADAUIRI","SANTA ISABEL DO RIO NEGRO",1578,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"PAAPIU","IRACEMA",1767,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"HOMOXI","IRACEMA",1645,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"MAIA","SAO GABRIEL DA CACHOEIRA",1554,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"INAMBÚ","SAO GABRIEL DA CACHOEIRA",1553,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"MATURACÁ","SAO GABRIEL DA CACHOEIRA",1552,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"AUARIS","AMAJARI",1768,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"WAIKÁS","AMAJARI",1769,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"SAUBA","AMAJARI",1868,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"ERICÓ","AMAJARI",1530,"2015-11-06 00:00:00","2015-11-06 00:00:00"
