"ALDEIA NOVA QUAI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA NOVA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA PABYKEB","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA PADRONAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA PAMBUZINHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA PANELA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA PINGO D' ÁGUA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA PONTA DA ILHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA PORTÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA PV","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA REDENÇÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA RIACHO FUNDO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA SABONETE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA SAMÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA SETE DE SETEMBRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA SÃO PEDRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA TAKAIURA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA UMBUZEIRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA URUBU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA VELHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIA: TRUKÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEIAI GUAVIRATY ( GUARANi)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEINHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALDEONA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALEGRIA NOVA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALEGRIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALELUIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALGODÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALMESCLA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTA MIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTAMIRA 1","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTAMIRA II","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTAMIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO ARRAIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO BONITO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO DA VITÓRIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO DO PARICONHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO JAMARÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO JARU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO PINHAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO RAMALHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALVES DE BARROS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALVORADA (MARA'Ã'TON)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALVORADA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALZIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMAHIK - XIROPIU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMAMBAI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMANA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMANAUÊN","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMATURAZINHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMATURÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMBA PORÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMBAÚBA (SÃO JOSÉ II)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMBAÚBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMERICANO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMIUM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMOMI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMONOKOMAU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMPARO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMÂNCIO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AMÉRICA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANAJA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANAMBÉ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANAMOIN (P.B. CUMATI)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANANAIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANANAPIARE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANANÁS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANANÁS(PB ILHA DAS FLORES)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANARO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANAUÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANAWACÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANDORINHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANGELA AMORIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANGELIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANGICAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANGICO DOS LÚCIOS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANGICO TORTO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANGICO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANGUJ TAPUÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANINGAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANIPIRI TERRA PRETA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANOIRÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANTA II","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANTA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANTONIO(ND)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANUERA","2015-11-06 00:00:00","2015-11-06 00:00:00"
